market,symbol,year,entered_utc,side,level_timeframe,entry,stop,units,risk_dollars,share_of_the_days_budget,size_worked_out_from,what_happened,day_boundary_cut,pnl_dollars,result_x_risked
sp500,SPY,2021,2021-10-26 13:57:00,long,premarket_ny,457.65,456.734235,556.770698,509.87,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-518.79,-1.0175
sp500,QQQ,2021,2021-10-26 13:57:00,long,15m,381.37,379.752363,430.884668,697.01,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-702.77,-1.0083
crypto,ETH/USD,2021,2021-10-26 14:51:00,long,4h,4154.68,4125.122282,25.521713,754.36,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1269.32,1.6826
crypto,BTC/USD,2021,2021-10-26 17:31:00,long,4h,62250.0,61874.673201,0.95885,359.88,0.343,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-431.6,-1.1993
crypto,ETH/USD,2021,2021-10-26 18:12:00,long,4h,4219.66,4132.29396,25.128695,2195.39,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2323.2,-1.0582
crypto,LTC/USD,2021,2021-10-27 08:53:00,long,15m,183.63,171.610327,156.136076,1876.7,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-710.37,-0.3785
sp500,SPY,2021,2021-10-27 13:59:00,long,15m,457.03,455.284297,890.69031,1554.88,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1569.13,-1.0092
crypto,LINK/USD,2021,2021-10-27 15:07:00,long,prev_day,29.7428,28.911874,1899.601511,1578.43,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1652.94,-1.0472
crypto,BTC/USD,2021,2021-10-28 00:49:00,short,15m,58447.47,58978.89785,1.026194,545.35,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-617.42,-1.1321
crypto,ETH/USD,2021,2021-10-28 02:52:00,short,15m,3985.33,4004.123597,26.341775,495.06,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-621.59,-1.2556
crypto,ETH/USD,2021,2021-10-28 03:37:00,short,1h,3991.21,4029.330684,26.302967,1002.69,0.408,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1129.22,-1.1262
sp500,QQQ,2021,2021-10-28 14:18:00,long,premarket_ny,382.2596,381.116774,836.467004,955.94,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1480.15,1.5484
crypto,LTC/USD,2021,2021-10-28 23:27:00,short,4h,190.5,191.979388,324.653287,480.29,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,126.81,0.264
sp500,SPY,2021,2021-10-29 14:06:00,long,london,457.32,455.404268,550.082466,1053.81,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1140.87,1.0826
crypto,ETH/USD,2021,2021-10-30 02:05:00,long,1h,4362.4,4347.741913,23.663546,346.86,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-471.29,-1.3587
crypto,SOL/USD,2021,2021-10-30 02:56:00,long,1h,197.7558,196.333353,508.45767,723.25,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-857.36,-1.1854
crypto,ETH/USD,2021,2021-10-30 04:23:00,long,4h,4356.77,4332.938699,23.694125,564.66,0.543,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-689.09,-1.2204
crypto,LINK/USD,2021,2021-10-30 13:48:00,long,4h,30.1501,29.804536,1819.115821,628.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-700.96,-1.1151
crypto,SOL/USD,2021,2021-10-31 02:25:00,long,15m,192.9156,190.942709,516.770522,1019.53,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1152.49,-1.1304
crypto,LTC/USD,2021,2021-11-01 02:19:00,short,1h,191.09,194.150222,324.314536,992.47,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1080.11,-1.0883
crypto,ETH/USD,2021,2021-11-01 04:58:00,long,1h,4238.11,4145.001722,24.083726,2242.39,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2527.03,1.1269
crypto,SOL/USD,2021,2021-11-01 05:01:00,long,1h,203.2113,197.625577,484.916944,2708.61,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,3419.14,1.2623
crypto,LINK/USD,2021,2021-11-01 06:59:00,long,15m,29.8857,29.510585,1811.755084,679.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,800.23,1.1775
crypto,LINK/USD,2021,2021-11-01 07:40:00,long,15m,30.4429,29.88605,1778.594316,990.41,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1091.52,1.1021
crypto,BTC/USD,2021,2021-11-01 09:10:00,short,15m,62071.75,62517.182622,0.956329,425.98,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1318.92,3.0962
crypto,SOL/USD,2021,2021-11-01 19:32:00,long,1h,204.3957,199.727398,482.107024,2250.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-302.14,-0.1342
crypto,BTC/USD,2021,2021-11-02 01:01:00,short,1h,60898.2,61507.342537,0.996416,606.96,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-679.87,-1.1201
crypto,LINK/USD,2021,2021-11-02 02:24:00,long,15m,31.232,31.031909,1794.227641,359.01,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-432.91,-1.2059
sp500,QQQ,2021,2021-11-02 14:15:00,long,premarket_ny,387.99,386.711201,845.670071,1081.44,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,715.79,0.6619
crypto,LINK/USD,2021,2021-11-03 14:45:00,long,4h,31.0457,30.539655,1791.050115,906.35,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1621.72,1.7893
crypto,ETH/USD,2021,2021-11-03 15:11:00,long,1h,4509.36,4450.914779,23.195421,1355.66,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1770.04,1.3057
crypto,BTC/USD,2021,2021-11-03 15:44:00,long,1h,62104.75,61701.577727,0.966111,389.51,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-461.6,-1.1851
crypto,LINK/USD,2021,2021-11-04 02:00:00,long,1h,31.7585,31.523115,1801.915082,424.14,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-499.62,-1.1779
crypto,ETH/USD,2021,2021-11-04 02:48:00,long,1h,4572.41,4558.698784,23.262687,318.96,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-447.17,-1.4019
crypto,BTC/USD,2021,2021-11-04 03:39:00,long,1h,62511.55,62407.238934,0.95244,99.35,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-170.89,-1.7201
crypto,ETH/USD,2021,2021-11-04 03:43:00,long,1h,4556.92,4538.357454,23.341762,433.28,0.58,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,159.01,0.367
crypto,BTC/USD,2021,2021-11-04 04:34:00,long,1h,62720.07,62305.968386,0.949273,393.1,0.713,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-464.63,-1.182
crypto,ETH/USD,2021,2021-11-04 06:33:00,long,1h,4569.65,4529.21211,23.276737,941.26,0.58,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1069.47,-1.1362
crypto,LTC/USD,2021,2021-11-04 10:24:00,long,1h,202.35,200.093855,300.92984,678.94,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,378.83,0.558
sp500,QQQ,2021,2021-11-04 14:02:00,long,premarket_ny,396.39,393.880361,833.511733,2091.81,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1276.21,0.6101
crypto,LTC/USD,2021,2021-11-04 14:31:00,long,1h,203.29,202.212526,158.627922,170.92,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-216.52,-1.2668
crypto,LTC/USD,2021,2021-11-04 16:39:00,long,1h,199.31,196.078154,208.531168,673.94,0.644,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,729.47,1.0824
crypto,LTC/USD,2021,2021-11-04 23:10:00,long,1h,202.86,200.333134,102.440962,258.85,0.322,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-26.31,-0.1017
crypto,ETH/USD,2021,2021-11-05 01:40:00,long,1h,4492.59,4466.644992,23.373805,606.43,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1100.91,1.8154
crypto,BTC/USD,2021,2021-11-05 02:29:00,long,15m,61878.3,60794.059819,0.951916,1032.11,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1102.88,-1.0686
crypto,ETH/USD,2021,2021-11-05 03:39:00,long,15m,4544.89,4500.561954,23.104833,1024.19,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1150.76,-1.1236
crypto,SOL/USD,2021,2021-11-05 13:32:00,long,1h,237.5762,235.314845,427.894728,967.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1103.2,-1.1401
crypto,LINK/USD,2021,2021-11-06 03:54:00,long,1h,32.5771,32.372335,1741.299977,356.56,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-431.37,-1.2098
crypto,ETH/USD,2021,2021-11-06 12:42:00,long,prev_day,4379.07,4323.72182,23.968347,1326.6,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2352.42,1.7733
crypto,LINK/USD,2021,2021-11-07 01:14:00,long,1h,32.1709,31.704071,1749.877463,816.89,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,267.51,0.3275
crypto,SOL/USD,2021,2021-11-07 01:24:00,long,1h,254.9336,252.619495,394.433691,912.76,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1046.87,-1.1469
crypto,SOL/USD,2021,2021-11-08 03:00:00,long,prev_day,244.622,240.514848,406.780792,1670.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2299.34,1.3763
crypto,SOL/USD,2021,2021-11-08 16:34:00,long,prev_day,251.14,244.191255,396.223345,2753.26,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2885.97,-1.0482
crypto,SOL/USD,2021,2021-11-09 06:53:00,long,15m,245.894,244.918051,402.290826,392.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,555.98,1.4161
crypto,SOL/USD,2021,2021-11-09 07:16:00,long,15m,247.8527,245.096039,399.111652,1100.22,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1232.15,-1.1199
crypto,ETH/USD,2021,2021-11-09 12:26:00,long,15m,4769.53,4746.351191,22.499384,521.51,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1093.44,2.0967
crypto,LINK/USD,2021,2021-11-09 18:20:00,long,15m,34.0447,33.9303,1661.42274,190.07,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-264.66,-1.3925
crypto,LINK/USD,2021,2021-11-09 19:34:00,long,4h,33.7714,33.47606,1674.868047,494.65,0.532,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,591.62,1.196
crypto,ETH/USD,2021,2021-11-09 20:37:00,long,4h,4754.53,4727.119271,22.570367,618.67,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,300.73,0.4861
